Q11153,occupation,jurist
Q11153,occupation,lawyer
Q11153,place of birth,Buffalo
Q11153,religion,Catholicism
Q11153,sex,male
Q11153,spouse,Jane Sullivan Roberts
Q111581,date of birth,1814-11-07
Q111581,date of death,1884-08-04
Q111581,is member of,Democratic Party
Q111581,knows language,English
Q111581,occupation,lawyer
Q111581,occupation,politician
Q111581,place of birth,New York City
Q111581,sex,male
Q111583,date of birth,1842-09-02
Q111583,date of death,1910-05-16
Q111583,is member of,Democratic Party
Q111583,knows language,English
Q111583,occupation,judge
Q111583,occupation,lawyer
Q111583,occupation,politician
Q111583,place of birth,Oyster Bay
Q111583,place of death,Brooklyn
Q111583,sex,male
Q1115890,date of birth,1879-01-01
Q1115890,date of death,1933-12-21
Q1115890,occupation,deputy
Q1115890,occupation,diplomat
Q1115890,occupation,education minister
Q1115890,occupation,finance minister
Q1115890,occupation,justice minister
Q1115890,occupation,politician
Q1115890,occupation,President of the National Assembly
Q1115890,occupation,translator
Q1115890,place of birth,Tabriz
Q1115890,place of death,Tehran
Q1115890,sex,male
Q111591,date of birth,1800-08-01
Q111591,date of death,1888-12-20
Q111591,is member of,Democratic Party
Q111591,knows language,English
Q111591,occupation,politician
Q111591,place of birth,Flushing
Q111591,sex,male
Q111605,alma mater,Harvard University
Q111605,alma mater,Swarthmore College
Q111605,date of birth,1872-03-06
Q111605,date of death,1925-12-14
Q111605,is member of,Republican Party
Q111605,knows language,English
Q111605,occupation,politician
Q111605,place of birth,Westbury, New York
Q111605,place of death,Washington, D.C.
Q111605,sex,male
Q111608,alma mater,Union College
Q111608,alma mater,University of Michigan
Q111608,date of birth,1832-12-07
Q111608,date of death,1916-03-04
Q111608,is member of,Democratic Party
Q111608,knows language,English
Q111608,occupation,politician
Q111608,sex,male
Q111649,date of birth,1962-05-05
Q111649,is member of,Alliance 90/The Greens
Q111649,knows language,German
Q111649,native language,German
Q111649,occupation,farmer
Q111649,occupation,politician
Q111649,place of birth,Nakskov
Q111649,sex,male
Q111767,date of birth,1949-02-23
Q111767,is member of,Christian Social Union of Bavaria
Q111767,knows language,German
Q111767,occupation,politician
Q111767,place of birth,Freilassing
Q111767,sex,male
Q111785,date of birth,1957-12-26
Q111785,is member of,Social Democratic Party of Germany
Q111785,knows language,German
Q111785,occupation,jurist
Q111785,occupation,politician
Q111785,place of birth,Münster
Q111785,sex,male
Q1118376,date of birth,1928-10-05
Q1118376,date of death,2012-03-31
Q1118376,occupation,painter
Q1118376,occupation,politician
Q1118376,place of birth,Cesena
Q1118376,place of death,Bologna
Q1118376,sex,male
Q1118732,date of birth,1809-04-06
Q1118732,date of death,1877-03-10
Q1118732,is member of,Democratic Party
Q1118732,knows language,English
Q1118732,occupation,judge
Q1118732,occupation,lawyer
Q1118732,occupation,politician
Q1118732,place of birth,Middlebury
Q1118732,place of death,Burlington
Q1118732,sex,male
Q111879,date of birth,1979-08-23
Q111879,knows language,German
Q111879,occupation,actor
Q111879,occupation,film actor
Q111879,place of birth,Stuttgart
Q111879,sex,female
Q1118848,alma mater,Lycée Charlemagne
Q1118848,date of birth,1844-04-07
Q1118848,date of death,1909-04-09
Q1118848,knows language,French
Q1118848,native language,French
Q1118848,occupation,communard
Q1118848,occupation,journalist
Q1118848,occupation,politician
Q1118848,occupation,science fiction writer
Q1118848,occupation,writer
Q1118848,place of birth,Corte
Q1118848,place of death,Paris
Q1118848,sex,male
Q111924,date of birth,1969-01-12
Q111924,is member of,Free Democratic Party
Q111924,knows language,German
Q111924,occupation,politician
Q111924,place of birth,Dresden
Q111924,sex,male
Q1119350,date of birth,1833-12-13
Q1119350,date of death,1909-01-24
Q1119350,occupation,economist
Q1119350,occupation,politician
Q1119350,place of birth,Slatina
Q1119350,place of death,Bucharest
Q1119350,sex,male
Q112005,date of birth,1842-07-17
Q112005,date of death,1921-08-14
Q112005,is member of,Constitutional Party
Q112005,knows language,German
Q112005,occupation,politician
Q112005,place of birth,Vienna
Q112005,place of death,Schloss Rosenau
Q112005,sex,male
Q1120700,date of birth,1928-07-22
Q1120700,occupation,autobiographer
Q1120700,occupation,film actor
Q1120700,occupation,stage actor
Q1120700,occupation,television actor
Q1120700,occupation,voice actor
Q1120700,place of birth,Burlington
Q1120700,sex,male
Q1120700,spouse,Alley Mills
Q1121127,date of birth,1942-03-20
Q1121127,date of death,2009-09-02
Q1121127,occupation,actor
Q1121127,place of birth,Miskolc
Q1121127,place of death,Budapest
Q1121127,sex,male
Q112112,date of birth,1876-07-13
Q112112,date of death,1961-04-08
Q112112,occupation,nun
Q112112,place of birth,Reichenau an der Rax
Q112112,place of death,Vaduz
Q112112,sex,female
Q1122466,alma mater,University of Innsbruck
Q1122466,date of birth,1849-02-28
Q1122466,date of death,1926-04-17
Q1122466,is member of,Deutscher Nationalverband
Q1122466,occupation,politician
Q1122466,place of birth,Bruneck
Q1122466,place of death,Bolzano
Q1122466,sex,male
Q112256,date of birth,1948-03-06
Q112256,is member of,Social Democratic Party of Germany
Q112256,knows language,German
Q112256,native language,German
Q112256,occupation,politician
Q112256,place of birth,Soltau
Q112256,sex,male
Q112259,date of birth,1946-07-30
Q112259,is member of,Free Democratic Party
Q112259,knows language,German
Q112259,native language,German
Q112259,occupation,politician
Q112259,occupation,university teacher
Q112259,place of birth,Opladen
Q112259,sex,male
Q112307,alma mater,Boys and Girls High School
Q112307,alma mater,Girls High School
Q112307,date of birth,1917-06-30
Q112307,date of death,2010-05-05
Q112307,knows language,English
Q112307,occupation,actor
Q112307,occupation,dancer
Q112307,occupation,film actor
Q112307,occupation,jazz musician
Q112307,occupation,musician
Q112307,occupation,pin-up girl
Q112307,occupation,singer
Q112307,occupation,stage actor
Q112307,occupation,television actor
Q112307,place of birth,New York City
Q112307,place of death,New York City
Q112307,sex,female
Q112307,spouse,Lennie Hayton
Q1123739,date of birth,1565-01-01
Q1123739,date of death,1607-01-12
Q1123739,occupation,politician
Q1123739,sex,male
Q112378,alma mater,Technical University of Berlin
Q112378,date of birth,1902-08-22
Q112378,date of death,1979-11-10
Q112378,is member of,Socialist Unity Party of Germany
Q112378,knows language,German
Q112378,occupation,engineer
Q112378,occupation,military personnel
Q112378,occupation,politician
Q112378,occupation,translator
Q112378,place of birth,Piła
Q112378,place of death,East Berlin
Q112378,sex,male
Q11237,alma mater,Dartmouth College
Q11237,date of birth,1908-07-08
Q11237,date of death,1979-01-26
Q11237,is member of,Republican Party
Q11237,knows language,English
Q11237,native language,English
Q11237,occupation,art collector
Q11237,occupation,politician
Q11237,place of birth,Bar Harbor
Q11237,place of death,New York City
Q11237,religion,Baptist
Q11237,sex,male
Q11237,spouse,Happy Rockefeller
Q11237,spouse,Mary Rockefeller
Q1124488,date of birth,1875-03-02
Q1124488,date of death,1957-09-18
Q1124488,occupation,philologist
Q1124488,occupation,politician
Q1124488,place of birth,Livorno
Q1124488,place of death,Lucca
Q1124488,sex,male
Q112469,date of birth,1528-06-15
Q112469,date of death,1575-09-22
Q112469,occupation,general officer
Q112469,occupation,politician
Q112469,place of birth,Vienna
Q112469,place of death,Croatia
Q112469,sex,male
Q1124,alma mater,Edmund A. Walsh School of Foreign Service
Q1124,alma mater,Georgetown University
Q1124,alma mater,Hot Springs High School
Q1124,alma mater,University College
Q1124,alma mater,Yale Law School
Q1124,date of birth,1946-08-19
Q1124,is member of,Democratic Party
Q1124,knows language,English
Q1124,knows language,German
Q1124,native language,English
Q1124,occupation,politician
Q1124,occupation,statesperson
Q1124,place of birth,Hope
Q1124,religion,Baptist
Q1124,sex,male
Q1124,spouse,Hillary Clinton
Q11256,alma mater,Belen Jesuit Preparatory School
Q11256,alma mater,University of Havana
Q11256,date of birth,1926-08-13
Q11256,date of death,2016-11-25
Q11256,is member of,Communist Party of Cuba
Q11256,knows language,Spanish
Q11256,native language,Spanish
Q11256,occupation,lawyer
Q11256,occupation,politician
Q11256,occupation,soldier
Q11256,place of birth,Birán
Q11256,place of death,Havana
Q11256,religion,Catholic Church
Q11256,sex,male
Q11256,spouse,Dalia Soto del Valle
Q1125970,date of birth,1789-02-10
Q1125970,date of death,1865-06-16
Q1125970,knows language,English
Q1125970,occupation,judge
Q1125970,occupation,lawyer
Q1125970,occupation,politician
Q1125970,place of birth,New Milford
Q1125970,place of death,Poughkeepsie
Q1125970,sex,male
Q1126413,date of birth,1994-06-23
Q1126413,occupation,actor
Q1126413,occupation,film actor
Q1126413,place of birth,Toronto
Q1126413,sex,male
Q11267906,alma mater,University of Gdańsk
Q11267906,date of birth,1947-08-19
Q11267906,is member of,Law and Justice
Q11267906,occupation,trade unionist
Q11267906,place of birth,Gdańsk
Q11267906,sex,male
Q1126956,date of birth,1897-03-16
Q1126956,date of death,1970-02-24
Q1126956,occupation,film actor
Q1126956,occupation,stage actor
Q1126956,occupation,television actor
Q1126956,place of birth,Keokuk
Q1126956,place of death,New York City
Q1126956,sex,male
Q1126956,spouse,Lynn Merrick
Q11270,date of birth,1901-01-16
Q11270,date of death,1973-08-06
Q11270,knows language,Spanish
Q11270,occupation,military personnel
Q11270,occupation,politician
Q11270,place of birth,Banes
Q11270,place of death,Marbella
Q11270,religion,Catholicism
Q11270,sex,male
Q11270,spouse,Elisa Godinez Gomez de Batista
Q11270,spouse,Marta Fernandez Miranda de Batista
Q1127297,date of birth,1942-10-25
Q1127297,occupation,actor
Q1127297,occupation,poet
Q1127297,occupation,writer
Q1127297,place of birth,Novi Sad
Q1127297,sex,female
Q1127836,date of birth,1855-05-21
Q1127836,date of death,1920-05-07
Q1127836,knows language,Romanian
Q1127836,occupation,historian
Q1127836,occupation,journalist
Q1127836,occupation,literary critic
Q1127836,occupation,politician
Q1127836,occupation,sociologist
Q1127836,occupation,writer
Q1127836,place of birth,Dnipro
Q1127836,place of death,Bucharest
Q1127836,sex,male
Q112827,date of birth,1813-07-01
Q112827,date of death,1885-02-09
Q112827,knows language,German
Q112827,native language,German
Q112827,occupation,politician
Q112827,place of birth,Kiel
Q112827,place of death,Blankenese
Q112827,sex,male
Q1128380,alma mater,Harvard University
Q1128380,date of birth,1863-11-08
Q1128380,date of death,1926-06-30
Q1128380,knows language,Portuguese
Q1128380,occupation,diplomat
Q1128380,occupation,minister
Q1128380,occupation,politician
Q1128380,place of birth,Itajaí
Q1128380,place of death,Rio de Janeiro
Q1128380,sex,male
Q112860,date of birth,1952-05-21
Q112860,is member of,Alliance 90/The Greens
Q112860,knows language,German
Q112860,native language,German
Q112860,occupation,politician
Q112860,place of birth,Recke
Q112860,sex,male
Q112899,date of birth,1934-01-26
Q112899,date of death,2016-02-20
Q112899,is member of,Sandinista National Liberation Front
Q112899,knows language,Spanish
Q112899,occupation,Catholic priest
Q112899,occupation,politician
Q112899,place of birth,Granada
Q112899,place of death,Managua
Q112899,religion,Catholicism
Q112899,sex,male
Q112949,date of birth,1990-08-08
Q112949,occupation,association football player
Q112949,place of birth,Molde
Q112949,sex,male
Q1130584,alma mater,Eötvös Loránd University
Q1130584,date of birth,1929-02-19
Q1130584,date of death,2006-11-08
Q1130584,knows language,Hungarian
Q1130584,occupation,historian
Q1130584,occupation,politician
Q1130584,place of birth,Budapest
Q1130584,place of death,Budapest
Q1130584,sex,male
Q113206,alma mater,Ohio Wesleyan University
Q113206,alma mater,Tisch School of the Arts
Q113206,date of birth,1962-04-02
Q113206,knows language,English
Q113206,occupation,actor
Q113206,occupation,film actor
Q113206,occupation,film director
Q113206,occupation,screenwriter
Q113206,occupation,television actor
Q113206,occupation,writer
Q113206,place of birth,Boston
Q113206,sex,male
Q113206,spouse,Jennifer Grey
Q113246,date of birth,1985-01-27
Q113246,occupation,association football player
Q113246,place of birth,Enschede
Q113246,sex,male
Q1132771,date of birth,1956-07-02
Q1132771,occupation,actor
Q1132771,occupation,composer
Q1132771,occupation,film actor
Q1132771,occupation,film score composer
Q1132771,occupation,jazz musician
Q1132771,occupation,singer
Q1132771,occupation,songwriter
Q1132771,occupation,stage actor
Q1132771,place of birth,Chur
Q1132771,sex,female
Q1133170,alma mater,Military Academy of Modena
Q1133170,date of birth,1855-02-15
Q1133170,date of death,1903-10-23
Q1133170,is member of,Home Rule Party of Hawaii
Q1133170,knows language,English
Q1133170,knows language,Hawaiian
Q1133170,native language,Hawaiian
Q1133170,occupation,politician
Q1133170,place of birth,Maui
Q1133170,place of death,Honolulu
Q1133170,sex,male
Q1133500,date of birth,1592-10-25
Q1133500,date of death,1654-09-15
Q1133500,occupation,politician
Q1133500,occupation,regency
Q1133500,place of birth,Amsterdam
Q1133500,place of death,Amsterdam
Q1133500,sex,male
Q1133500,spouse,Aertge Witsen
Q1133564,date of birth,1547-01-01
Q1133564,date of death,1627-01-01
Q1133564,knows language,Dutch
Q1133564,native language,Dutch
Q1133564,occupation,politician
Q1133564,place of birth,Amsterdam
Q1133564,place of death,Amsterdam
Q1133564,sex,male
Q113359,alma mater,University of Calcutta
Q113359,date of birth,1899-03-03
Q113359,date of death,1961-12-11
Q113359,knows language,Bengali
Q113359,occupation,actor
Q113359,occupation,film actor
Q113359,place of birth,Howrah
Q113359,place of death,Howrah
Q113359,sex,male
Q1133601,date of birth,1628-03-02
Q1133601,date of death,1684-01-11
Q1133601,occupation,politician
Q1133601,place of birth,Rotterdam
Q1133601,place of death,Jakarta
Q1133601,sex,male
Q11336378,date of birth,1983-01-03
Q11336378,occupation,jockey
Q11336378,sex,female
Q113384,date of birth,1985-12-07
Q113384,occupation,actor
Q113384,occupation,professional wrestler
Q113384,place of birth,Cincinnati
Q113384,sex,male
Q113384,spouse,Renee Young
Q11339606,date of birth,1965-08-10
Q11339606,occupation,jockey
Q11339606,place of birth,Roswell
Q11339606,sex,male
Q113450,date of birth,1879-07-04
Q113450,date of death,1949-01-30
Q113450,is member of,Republican Party
Q113450,knows language,English
Q113450,occupation,judge
Q113450,occupation,lawyer
Q113450,occupation,politician
Q113450,place of death,Topeka
Q113450,sex,male
Q1134596,date of birth,1981-06-16
Q1134596,occupation,baseball player
Q1134596,occupation,politician
Q1134596,place of birth,Fairfax
Q1134596,sex,male
Q113489,date of birth,1927-07-24
Q113489,date of death,2013-07-13
Q113489,is member of,Socialist Unity Party of Germany
Q113489,knows language,German
Q113489,occupation,politician
Q113489,place of birth,Leipzig
Q113489,place of death,Berlin
Q113489,sex,female
Q1135245,alma mater,Fukuoka Prefectural Shuyukan High School
Q1135245,alma mater,Waseda University
Q1135245,date of birth,1886-02-12
Q1135245,date of death,1943-10-27
Q1135245,is member of,Rikken Minseitō
Q1135245,occupation,journalist
Q1135245,occupation,politician
Q1135245,place of birth,Fukuoka
Q1135245,place of death,Yoyogi
Q1135245,sex,male
Q113527,alma mater,University of Vienna
Q113527,date of birth,1948-11-27
Q113527,is member of,Austrian Freedom Party
Q113527,knows language,German
Q113527,occupation,journalist
Q113527,occupation,politician
Q113527,place of birth,Kempten
Q113527,sex,female
Q113537,date of birth,1950-01-05
Q113537,is member of,Socialist Left Party
Q113537,occupation,guitarist
Q113537,occupation,musician
Q113537,occupation,politician
Q113537,occupation,singer
Q113537,occupation,songwriter
Q113537,place of birth,Tromsø
Q113537,sex,male
Q1135767,alma mater,primary school
Q1135767,alma mater,Stanford University
Q1135767,alma mater,The Queens College
Q1135767,alma mater,Yale Law School
Q1135767,date of birth,1969-04-27
Q1135767,is member of,Democratic Party
Q1135767,knows language,English
Q1135767,occupation,lawyer
Q1135767,occupation,politician
Q1135767,place of birth,Washington, D.C.
Q1135767,sex,male
Q1135774,alma mater,Colorado State University
Q1135774,alma mater,primary school
Q1135774,alma mater,University of Colorado Boulder
Q1135774,date of birth,1974-08-22
Q1135774,is member of,Republican Party
Q1135774,knows language,English
Q1135774,occupation,lobbyist
Q1135774,occupation,politician
Q1135774,place of birth,Yuma
Q1135774,religion,Lutheran Church-Missouri Synod
Q1135774,sex,male
Q113584,date of birth,1895-11-15
Q113584,date of death,1918-07-17
Q113584,occupation,nurse
Q113584,occupation,politician
Q113584,place of birth,Tsarskoye Selo
Q113584,place of death,Yekaterinburg
Q113584,sex,female
Q113592,alma mater,Johannes Kepler University Linz
Q113592,date of birth,1949-10-30
Q113592,is member of,Austrian Peoples Party
Q113592,knows language,German
Q113592,occupation,jurist
Q113592,occupation,politician
Q113592,place of birth,Linz
Q113592,sex,male
Q113652,date of birth,1920-02-11
Q113652,date of death,2004-11-16
Q113652,is member of,Communist Party of China
Q113652,knows language,German
Q113652,occupation,politician
Q113652,place of birth,Vienna
Q113652,place of death,Beijing
Q113652,sex,male
Q113695,date of birth,1886-03-12
Q113695,date of death,1965-12-14
Q113695,occupation,actor
Q113695,occupation,film actor
Q113695,occupation,stage actor
Q113695,place of birth,Brno
Q113695,place of death,Vienna
Q113695,sex,female
Q113695,spouse,Alexander Strakosch
Q1137861,date of birth,1858-10-27
Q1137861,date of death,1950-02-16
Q1137861,is member of,Democratic Party
Q1137861,knows language,English
Q1137861,occupation,lawyer
Q1137861,occupation,politician
Q1137861,place of death,Santa Monica
Q1137861,sex,male
Q113799,date of birth,1962-08-08
Q113799,knows language,German
Q113799,occupation,film actor
Q113799,occupation,stage actor
Q113799,place of birth,Kassel
Q113799,sex,male
Q11381459,is located in,Japan
Q113818,date of birth,1830-07-24
Q113818,date of death,1900-03-23
Q113818,is member of,Constitutional Party
Q113818,knows language,German
Q113818,occupation,politician
Q113818,place of birth,Vienna
Q113818,place of death,Budapest
Q113818,sex,male
Q1138235,alma mater,Clairemont High School
Q1138235,date of birth,1954-11-05
Q1138235,knows language,English
Q1138235,occupation,actor
Q1138235,occupation,author
Q1138235,occupation,socialite
Q1138235,occupation,television producer
Q1138235,place of birth,San Diego
Q1138235,sex,female
Q1138235,spouse,Caitlyn Jenner
Q1138235,spouse,Robert Kardashian
Q11384609,date of birth,1917-12-05
Q11384609,date of death,1975-03-28
Q11384609,occupation,rikishi
Q11384609,sex,male
Q113851,date of birth,1960-01-16
Q113851,is member of,Die Linke
Q113851,knows language,German
Q113851,native language,German
Q113851,occupation,politician
Q113851,place of birth,Gladbeck
Q113851,religion,Evangelical Lutheran Church
Q113851,sex,male
Q11385547,alma mater,Tokyo Womens College of Physical Education
Q11385547,date of birth,1938-09-30
Q11385547,date of death,1983-10-14
Q11385547,occupation,athletics competitor
Q11385547,occupation,sprinter
Q11385547,place of birth,Nagano
Q11385547,sex,female
Q1138576,alma mater,La Salle Extension University
Q1138576,alma mater,primary education
Q1138576,alma mater,University of Wyoming
Q1138576,date of birth,1933-02-17
Q1138576,date of death,2007-06-04
Q1138576,is member of,Republican Party
Q1138576,knows language,English
Q1138576,occupation,military officer
Q1138576,occupation,politician
Q1138576,place of birth,Cody
Q1138576,place of death,Bethesda
Q1138576,sex,male
Q113871,date of birth,1961-03-04
Q113871,is member of,Socialist Unity Party of Germany
Q113871,knows language,German
Q113871,occupation,politician
Q113871,place of birth,Berlin
Q113871,sex,female
Q113914,date of birth,1897-03-17
Q113914,date of death,1943-09-20
Q113914,is member of,Nazi Party
Q113914,knows language,German
Q113914,occupation,jurist
Q113914,occupation,military personnel
Q113914,occupation,politician
Q113914,place of birth,Grieskirchen
Q113914,place of death,Banja Luka
Q113914,sex,male
Q11391,occupation,
Q113941,alma mater,Université de Montréal
Q113941,date of birth,1890-04-20
Q113941,date of death,1959-09-07
Q113941,is member of,Union Nationale
Q113941,occupation,lawyer
Q113941,occupation,politician
Q113941,place of birth,Trois-Rivières
Q113941,place of death,Schefferville
Q113941,religion,Catholic Church
Q113941,sex,male
Q11395799,date of birth,1907-03-20
Q11395799,date of death,1964-05-17
Q11395799,occupation,rikishi
Q11395799,sex,male
Q113997,date of birth,1913-08-12
Q113997,date of death,1979-08-06
Q113997,occupation,film actor
Q113997,occupation,stage actor
Q113997,occupation,television actor
Q113997,occupation,writer
Q113997,place of birth,Vienna
Q113997,place of death,Santa Monica
Q113997,sex,male
Q113997,spouse,Leora Dana
Q1140273,date of birth,1983-06-25
Q1140273,occupation,association football player
Q1140273,place of birth,Belo Horizonte
Q1140273,sex,male
Q1140914,alma mater,Columbia University
Q1140914,alma mater,Drew University
Q1140914,alma mater,Rider University
Q1140914,alma mater,Teachers College
Q1140914,date of birth,1970-10-08
Q1140914,occupation,film actor
Q1140914,place of birth,South Korea
Q1140914,sex,female
Q1140914,spouse,Woody Allen
Q114119,date of birth,1980-01-06
Q114119,occupation,association football player
Q114119,place of birth,Zagreb
Q114119,sex,male
Q1141294,date of birth,1905-08-08
Q1141294,date of death,1976-12-10
Q1141294,knows language,Italian
Q1141294,occupation,actor
Q1141294,occupation,opera singer
Q1141294,place of birth,Verona
Q1141294,place of death,Verona
Q1141294,sex,male
Q1141798,date of birth,1968-01-13
Q1141798,occupation,actor
Q1141798,occupation,singer
Q1141798,place of birth,Ōta-ku
Q1141798,sex,female
Q114191,date of birth,1817-07-06
Q114191,date of death,1885-10-19
Q114191,knows language,Dutch
Q114191,native language,Dutch
Q114191,occupation,Dutch language specialist
Q114191,occupation,historian
Q114191,occupation,politician
Q114191,occupation,translator
Q114191,occupation,university teacher
Q114191,place of birth,The Hague
Q114191,place of death,Wiesbaden
Q114191,sex,male
Q1142551,date of birth,1813-03-21
Q1142551,date of death,1856-07-09
Q1142551,knows language,English
Q1142551,occupation,editor
Q1142551,occupation,politician
Q1142551,sex,male
Q114322,alma mater,Colorado State University–Pueblo
Q114322,alma mater,Ponderosa High School
Q114322,alma mater,University of Illinois at Springfield
Q114322,date of birth,1972-05-09
Q114322,is member of,Republican Party
Q114322,occupation,journalist
Q114322,occupation,politician
Q114322,place of birth,Evanston
Q114322,sex,female
Q1143627,date of birth,1977-02-28
Q1143627,occupation,actor
Q1143627,occupation,American football player
Q1143627,occupation,professional wrestler
Q1143627,place of birth,Austin
Q1143627,sex,male
Q1143975,date of death,0908-09-13
Q1143975,occupation,king
Q1143975,occupation,priest
Q1143975,sex,male
Q1145579,alma mater,Northwestern University
Q1145579,date of birth,1848-10-04
Q1145579,date of death,1928-07-12
Q1145579,knows language,English
Q1145579,occupation,politician
Q1145579,place of birth,Galesburg
Q1145579,place of death,Santa Barbara
Q1145579,sex,male
Q114558,date of birth,1884-10-10
Q114558,date of death,1958-10-04
Q114558,knows language,German
Q114558,occupation,actor
Q114558,occupation,film actor
Q114558,occupation,screenwriter
Q114558,occupation,stage actor
Q114558,place of birth,Frankfurt
Q114558,place of death,Berlin
Q114558,sex,female
Q114558,spouse,Bruno Kastner
Q1145703,date of birth,1967-08-14
Q1145703,knows language,French
Q1145703,occupation,actor
Q1145703,place of birth,Beirut
Q1145703,sex,female
Q11459,alma mater,The Art Institute of Fort Lauderdale
Q11459,date of birth,1981-09-26
Q11459,knows language,English
Q11459,occupation,actor
Q11459,occupation,autobiographer
Q11459,occupation,businessperson
Q11459,occupation,tennis player
Q11459,occupation,writer
Q11459,place of birth,Saginaw
Q11459,religion,Jehovahs Witnesses
Q11459,sex,female
Q11459,spouse,Alexis Ohanian
Q1148090,date of birth,1936-04-02
Q1148090,date of death,2014-03-10
Q1148090,occupation,actor
Q1148090,occupation,television actor
Q1148090,place of birth,Riga
Q1148090,place of death,Los Angeles
Q1148090,sex,female
Q1148489,alma mater,Central College
Q1148489,date of birth,1863-01-13
Q1148489,date of death,1939-11-14
Q1148489,is member of,Republican Party
Q1148489,knows language,English
Q1148489,occupation,editor
Q1148489,occupation,politician
Q1148489,sex,male
Q114859,date of birth,1987-01-02
Q114859,occupation,association football player
Q114859,place of birth,Rillieux-la-Pape
Q114859,sex,male
Q1148937,alma mater,London Academy of Music and Dramatic Art
Q1148937,alma mater,Ysgol Gyfun Gymraeg Glantaf
Q1148937,date of birth,1985-05-13
Q1148937,occupation,actor
Q1148937,occupation,composer
Q1148937,occupation,film actor
Q1148937,occupation,guitarist
Q1148937,occupation,singer
Q1148937,occupation,songwriter
Q1148937,occupation,stage actor
Q1148937,place of birth,Carmarthen
Q1148937,sex,male
Q1149033,alma mater,Gustav Adolf Grammar School
Q1149033,alma mater,University of Tartu
Q1149033,date of birth,1962-06-05
Q1149033,is member of,Pro Patria and Res Publica Union
Q1149033,knows language,Estonian
Q1149033,occupation,historian
Q1149033,occupation,party leader
Q1149033,occupation,politician
Q1149033,place of birth,Tallinn
Q1149033,sex,male
Q1149033,spouse,Liina Lukas
Q1149737,date of birth,1792-12-22
Q1149737,date of death,1872-02-20
Q1149737,is member of,Moderate Party
Q1149737,knows language,Spanish
Q1149737,occupation,diplomat
Q1149737,occupation,minister
Q1149737,occupation,politician
Q1149737,place of birth,Madrid
Q1149737,place of death,Madrid
Q1149737,sex,male
Q114974,date of birth,1873-01-14
Q114974,date of death,1917-11-14
Q114974,is member of,Social Democratic Party of Germany
Q114974,knows language,German
Q114974,occupation,journalist
Q114974,occupation,peace activist
Q114974,occupation,trade unionist
Q114974,place of birth,Osnabrück
Q114974,place of death,Rethel
Q114974,sex,male
Q1149,alma mater,Badminton School
Q1149,alma mater,Somerville College
Q1149,alma mater,Visva-Bharati University
Q1149,date of birth,1917-11-19
Q1149,date of death,1984-10-31
Q1149,is member of,Indian National Congress
Q1149,knows language,Hindi
Q1149,occupation,politician
Q1149,place of birth,Allahabad
Q1149,place of death,New Delhi
Q1149,religion,Hinduism
Q1149,sex,female
Q1149,spouse,Feroze Gandhi
Q1150071,date of birth,1835-01-26
Q1150071,date of death,1894-02-25
Q1150071,is member of,Republican Party
Q1150071,knows language,English
Q1150071,occupation,politician
Q1150071,place of birth,Potter County
Q1150071,place of death,Ciudad Juárez
Q1150071,sex,male
Q1150547,alma mater,University of the Pacific
Q1150547,date of birth,1922-05-07
Q1150547,date of death,2006-02-25
Q1150547,occupation,film actor
Q1150547,occupation,television actor
Q1150547,place of birth,Spokane
Q1150547,place of death,Los Angeles
Q1150547,sex,male
Q1150547,spouse,Kathie Browne
Q1150699,date of birth,1841-07-12
Q1150699,date of death,1890-12-19
Q1150699,is member of,Socialist Party
Q1150699,knows language,French
Q1150699,occupation,physician
Q1150699,occupation,politician
Q1150699,occupation,sociologist
Q1150699,occupation,trade unionist
Q1150699,place of birth,Ostend
Q1150699,place of death,Cannes
Q1150699,sex,male
Q11509,date of birth,1946-06-20
Q11509,is member of,Revolutionary Front for an Independent East Timor
Q11509,occupation,politician
Q11509,occupation,writer
Q11509,place of birth,Laleia
Q11509,sex,male
Q115103,date of birth,1775-03-28
Q115103,date of death,1842-04-03
Q115103,knows language,German
Q115103,occupation,banker
Q115103,occupation,politician
Q115103,sex,male
Q1151173,alma mater,Brown University
Q1151173,date of birth,1796-05-04
Q1151173,date of death,1859-08-02
Q1151173,is member of,Whig Party
Q1151173,knows language,English
Q1151173,occupation,lawyer
Q1151173,occupation,politician
Q1151173,occupation,university teacher
Q1151173,place of birth,Massachusetts
Q1151173,place of death,Yellow Springs
Q1151173,sex,male
Q115119,date of birth,1966-08-28
Q115119,knows language,Spanish
Q115119,occupation,association football manager
Q115119,occupation,association football player
Q115119,place of birth,Asteasu
Q115119,sex,male
Q1151944,alma mater,New York University
Q1151944,date of birth,1986-06-13
Q1151944,knows language,English
Q1151944,occupation,actor
Q1151944,occupation,businessperson
Q1151944,occupation,entrepreneur
Q1151944,occupation,film actor
Q1151944,occupation,singer
Q1151944,occupation,television actor
Q1151944,occupation,voice actor
Q1151944,place of birth,Sherman Oaks
Q1151944,sex,female
Q1151944,spouse,Olivier Sarkozy
Q1151944,work started,1987-01-01
Q115201,date of birth,1978-01-03
Q115201,occupation,actor
Q115201,occupation,diplomat
Q115201,occupation,model
Q115201,place of birth,Addis Ababa
Q115201,sex,female
Q1152252,date of birth,1887-03-21
Q1152252,date of death,1971-06-08
Q1152252,knows language,Italian
Q1152252,occupation,politician
Q1152252,occupation,screenwriter
Q1152252,place of birth,San Piero a Sieve
Q1152252,place of death,Perugia
Q1152252,sex,male
Q115250,date of birth,1954-03-17
